是否看过,日期,评星,赞成数,评论内容
看过,2017-08-03 09:53:25,很差,1198," 服化道差的一笔就不说了，刘亦菲再一次靠渣对手证明了自己的演技。我以为微微里彷如女干尸的吻戏已经是杨洋装逼演技的底线，没想到三生里他还可以化身饥渴禽兽，能把吻戏床戏拍得这么装逼又猥琐真的好棒棒，就是刘亦菲的颜也洗不了我的眼镜。
        "
看过,2017-08-04 13:17:52,很差,198," 杨洋好帅，亦菲好美，电影好烂。
        "
看过,2017-08-03 22:57:45,很差,127," ？？？有事吗？我花钱干什么了？
        "
看过,2017-08-03 14:00:05,推荐,565," 电影不错，特效很厉害，被龙宫惊艳到，演员演技都挺在线的，杨洋眼睛真的会说话😍最感动的应该是那句“那样也好”虐😭
        "
看过,2017-09-08 08:34:56,较差,10," 竟然是既看过剧又看过电影的人了叉会儿腰！当初说赵又廷不适合古装大幂幂没有演技，但人比人得死，杨洋太年轻又好看不适合历经沧桑的角色，刘亦菲胖了好多妆又那么浓整个像是俩叛逆青年冲破牢笼的行为艺术。上来以为动画片动物园的春天呢！厨神广告雷死谁哈哈哈从头笑到尾！ps罗晋得罪了造型师吗？！
        "
看过,2017-08-03 22:25:22,很差,205," 讲道理，现在十八线小城的影楼都不流行这种审美了。啊这浓烈的高饱和五颜六色，这不中不洋的服化道，史诗级的灾难美术。开头青丘动物园那段我以为《白雪公主》开播了，龙宫场景又让我穿越到小神龙俱乐部。至于杨洋老师和天仙老师的表演嘛...大家有目共睹，起码被冰起来的杨老师还是勉强能看的。
        "
看过,2017-08-03 22:21:41,还行,150," 因为给安东尼导演做过口译，就去捧个场。讲真，跟之前的国产烂片比我觉得这个片都可以打四星了。特效确实赞。比想象的好。至于剧情，原著就那样扯淡，改编的也没有讲清楚。有感动的点，比小说强。原著感觉女主是很男孩子气的性格，刘亦菲太女性
        "
看过,2017-08-03 18:05:48,很差,790," 刘亦菲杨洋简直就是在尬演
        "
看过,2017-08-04 21:04:32,很差,156," 为中华电影崛起而打一星
        "
看过,2017-08-04 00:41:03,很差,411," 哈哈哈哈哈哈哈哈如我所料的一边倒差评，杨洋刘亦菲这种十年如一日的零演技演员一出马还能指望有好片子？
        "
看过,2017-08-09 10:50:40,很差,115," 抄袭的IP最好死翘翘。这个电影原作者竟然在微博蹭昨晚地震热度转发来给自己的抄袭洗白同时炒电影，为了钱，太可怕。
        "
看过,2017-08-03 20:41:39,较差,200," 40/100 一言不合就转世投胎，然后这辈子吃上辈子的醋，下辈子又爱上这辈子，年度烧脑大作。杨洋的面拉得不错，今麦郎、康师傅、海底捞赶紧考虑一下。
        "
看过,2017-08-08 13:00:46,很差,142," 如果不把他拉到四分以下，豆瓣真的不是以前那个豆瓣了
        "
看过,2017-08-03 16:33:23,很差,1061," 恕我直言，上次在电影院看到这么廉价这么烂的片可能是从天儿降。
        "
看过,2017-08-05 02:41:31,很差,176," 只恨豆瓣无负分。现在的演员赚钱太容易了，只要摆好造型，一张扑克脸演到底。杨洋，路还长得着。刘亦菲欺世道名的“天仙”，够了。
        "
看过,2017-08-12 10:10:04,很差,46," 日了狗了，是剽窃的啊
        "
看过,2017-08-09 23:37:58,很差,34," 杨洋只用面若冰霜和邪魅狂狷两种表情就演完了整部电影，假以时日，他一定能成功进化到只用一种表情表现所有情绪，成为中国的本·阿弗莱克。
        "
看过,2017-08-05 11:56:11,还行,68," 如果这部电影是一首绝句，首联是动物世界，颔联是舌尖上的青丘，颈联是离歌mv混剪，尾联是mmp。
        "
看过,2017-08-03 15:51:40,还行,151," 全靠两位主演的颜撑着了。我觉得电视的改编要好一点。
        "
看过,2017-08-03 15:03:31,很差,1105," 分分钟出戏 原音出戏 服装出戏 场景出戏 电影院笑声一片 好一个一本正经的“喜剧”
        "
看过,2017-08-03 17:23:52,很差,429," 之前算命的说我今年有一大劫，我躲来躲去也没发现是啥，直到今天我去看了这部电影。。。。受到了一次2D100的精神打击，san值清零了
        "
看过,2017-08-03 16:02:43,很差,807," 当郭敬明坐着它得达芬奇沙发，俯视上海滩得时候有没有想到如今他得一切都源自于梦里花落知多少呢？当他抄袭了这部自己所谓得成名作，并且摸到了成功得边缘时，会想到自己同样倒在了抄袭日漫得爵迹中么？黑得永远是黑的，或许大众会仰望你但不代表你得背景是白色的是圣光
        "
看过,2017-08-03 18:04:36,较差,685," 我错了！我怎么会来看这种垃圾！
        "
看过,2017-08-03 12:15:41,很差,928," 有颜值没演技，这就尴尬了，没看小说的可能看不懂啥玩意，还不如电视好看
        "
看过,2017-08-03 18:10:15,还行,170," 出于对小说故事的喜欢打分偏高。非原著及电视剧党极端不友好。电影剧情支离破碎。两个非常好看的人零cp感。
        "
看过,2017-08-03 21:06:01,很差,738," 估计是这几年看过最尴尬的电影了，白瞎了特技和颜值，要不是看你俩长得好看。。。。还是只能给，一颗星。。。
        "
看过,2017-08-05 20:02:53,很差,138," 真心不想看这等抄袭的影视改编，可还是被拖着去了。。看完啊果断想和杨洋分手，虽然你底子是好，可是你学SEI不好，非要学黄教主那我的帅能吞没全宇宙，有啥好啊有啥好！最失望是刘亦菲，十几年如一日就剩记忆里的惊鸿一瞥，原来不是选剧本眼光不好，而是0.1的演技根本不可能创造角色。
        "
看过,2017-08-03 18:08:09,很差,649," 油腻 画风氢气 杨洋真是没眼看 求刘亦菲好好接点戏吧 
        "
看过,2017-08-03 04:07:17,还行,1492," 没看过剧版，之前也对剧情毫无了解，直接看了电影版，感觉还不错啊！完整讲了一个循环故事，而且还不错的爱情故事。萦绕在脑中，久久不能散去，感触很深，赞一个！
        "
看过,2017-08-03 16:08:06,很差,1257," 呵呵……
        "
看过,2017-08-04 11:07:49,较差,135," 不管你是什么职业 只要你对起国家 社会 民族 家人 你就是再给中国梦的实现助力
        "
看过,2017-08-03 19:01:50,较差,510,
看过,2017-08-03 19:17:02,很差,500," “我就是来捞钱的别跟我谈什么剧情和演技。
        "
看过,2017-08-04 00:40:34,很差,306," 被同事拉去看了一个肥美的刘亦菲和厨神附身的杨洋…造孽啊！
        "
看过,2017-08-03 15:03:34,很差,1206," 这特效和剪辑还有造型设计真丢人...
        "
看过,2017-08-06 21:07:04,推荐,78," 我觉得还好啊，就是小说剧情被压缩的故事很快闪。平心而论，演技不说在线但至少70分了吧，不知道你们在苛刻什么。
        "
看过,2017-08-05 10:53:39,很差,387," 杨洋不要再笑了好吗实在是太猥琐了看得我尴尬癌都犯了 再见
        "
看过,2017-08-07 05:04:11,很差,123," 前半段节奏磨磨蹭蹭，婆婆妈妈扯了14万分钟的老神仙玛丽苏。后半段节奏莫名其妙，情节衔接像是电影学院没毕业的学生，该交代的不交代该铺垫的不铺垫，剧情运行像是开了闪现buff还尼玛带自动跳转的！除了罗晋演的那个骚呼呼的蓝凤凰几乎没有讨喜的角色。至于表演嘛……我不想以审视视角去评价不会演戏人
        "
看过,2017-08-03 13:44:42,较差,477," 给你一个客观评价～颜值很高，剧情一般，特效个人感觉其实还是可以的，演技没有，三星，原著抄袭扣一星。
        "
看过,2017-08-03 19:00:09,很差,472," 抄袭就是原罪
        "
看过,2017-08-07 07:05:51,很差,103," 没有对比就没有伤害，为电视剧版的每个人鼓掌👏
        "
看过,2017-08-03 22:20:33,很差,105," 太尴尬了…太尴尬
        "
看过,2017-08-05 11:01:08,很差,351," 杨洋太油腻了。仙姑都不能拯救。
        "
看过,2017-08-03 22:57:15,很差,181," 男演员在邪魅狂狷界后继有人，论自恋你洋赢的！至于电影，呵呵。
        "
看过,2017-08-09 23:37:16,推荐,36," 还不够虐，可以再虐一点。夜华代刑不足以赎罪，本就因他而起嘛，人仙恋人鬼恋中，面对考验，比他表现更好的情圣多的是，比起恋人来更重视幼崽，也有直男癌或繁殖恋之嫌。剧情尚可，表演过得去，视觉稍有新意，不说多好，能令大批俗人抢着抖机灵吐槽，可见也不差。刘亦菲男相，杨洋女相，好评。
        "
看过,2017-09-07 13:06:21,很差,11," 老夫遍尝烂片三十余载，但今天算是认栽了！
        "
看过,2017-08-05 11:37:33,推荐,35," 为了两位主演的颜～故事也就那样吧，但他们的脸太适合在大银幕上看了啦！
        "
看过,2017-09-23 23:22:48,很差,2," 一星给女神，其他都去shi吧
        "
看过,2017-08-05 11:51:46,很差,197," 集美食，杂技，伦理等元素于一身的年中喜剧大作。我从头笑到尾哈哈哈哈哈哈哈哈哈哈。
        "
看过,2017-08-09 21:41:22,还行,16," 刘亦菲没张力，但比怎么都不入戏的OL杨幂要强一点点。杨洋自恋多过深情，远不如赵又廷。3D效果国内顶尖。               
“如果你渴望得到某样东西，你得让它自由，如果它回到你身边，它就是属于你的，如果它不会回来， 你就从未拥有过它。”——大仲马
        "
看过,2017-08-03 21:09:49,None,343," 明明是三生三世，十里樱花。 看过预告片 就不需要看正片了。
        "
看过,2017-08-03 18:29:47,很差,322," 阿里真不愧是毒瘤，诠释没有最烂只有更烂。杨洋刘亦菲能不能滚出电影圈。
        "
看过,2017-08-03 16:23:18,很差,646,
看过,2017-08-04 22:09:06,还行,252," 没有差到一水一星差评的地步！！豆瓣这是怎么了？？？天仙的颜，惊艳的特效大家都看不到吗？最起码是尽力把故事圆回来了啊…仙侠剧里，做成这样，缺点很明显，优点难道没有？？？你豆厉害了
        "
看过,2017-08-04 09:28:49,很差,191," 抵制由抄袭狗的作品改编的电影，从我做起！
        "
看过,2017-08-03 22:37:18,很差,203," 作为刘亦菲老师的资深影迷，对其终于出演了一部鄙人看不懂的影片表示欣慰。
        "
看过,2017-08-03 16:07:01,推荐,452," 为了我的票钱~顺便为了综合一下恶意一星，改个四星好了~画面都很好看，特效也有很多可圈可点的，不知道打一星的人是真心的么？ 老凤凰很帅啊、刘亦菲演技还是有待提高、故事情节改编的不错，就是结局匆忙的有点看不懂，要不是看过书的应该有点捋不清。
        "
看过,2017-08-04 15:09:31,很差,264," 为抄袭大作贡献自己的一星不谢
        "
看过,2017-08-05 10:43:02,很差,280,
看过,2017-08-03 16:02:13,很差,820," 年度最佳，没谁了
        "
看过,2017-08-03 19:00:26,很差,547," 这部讲述村长儿子与他村老处女的故事，拍得还是蛮洋气的。
        "
看过,2017-08-04 13:57:19,很差,184," 就算刘亦菲再不会演还是比大幂幂好
        "
看过,2017-08-05 07:07:01,力荐,153," 本来做好了看烂片的打算，看到电影相当惊艳，无论是特效，颜值，还是演技、剧情都可以接受。剧版那么长，各种灌水，广告植入大家不说，还有杨幂含胸缩背的仪态实在辣眼睛，要不是赵又廷的演技，还真是看不下去。影版没有抢在剧版之前放映相当失策，可能是团队相当自信，所以只能说剧版团队更会运作…
        "
看过,2017-08-12 15:40:44,很差,35," 被匪婊恶心到了。。干脆去看场电影。。所有演员除了罗晋和李纯还算正常。。其他演技全部零分。。杨洋披发的造型很有感觉。。还是看好他的。。希望多接优秀导演的作品。。刘亦菲没救了。。服装简直丑到极点。。根本不是一本电影。。OST和脸部特写泛滥。。不断闪回镜头来充水。。野鸡导演背全锅。。
        "
看过,2017-08-03 23:54:40,None,62," 古装仙侠、玄幻被很多五毛特效的国产神剧搞臭了，电影质感到底是比电视剧强一百倍，画面很美。对杨洋无感，但他古装真的好看，刘亦菲不用说了就是水灵灵的仙儿。剧情嘛不要太较真儿，反正人家是粉丝电影，粉丝连海底捞扯面都能看high。俩导演都是搞视觉的，打戏比较暴露短板
        "
看过,2017-08-03 17:05:58,较差,147," 两分，多一分特效。剧情改的乱七八糟的。看了原著不推荐观看
        "
看过,2017-08-03 20:27:48,还行,43," 我尽力了……画面很好看，人也很好看，故事说的是一塌糊涂，我能怎么办，我也很绝望
        "
看过,2017-08-07 11:03:54,较差,37," 1.植物系演员，偏木。女主不够骄傲、洒脱，男主太过轻浮、单薄。2.叙事结构做了调整，看过原著和剧版的人不会觉得不知所云。3.特效加分。难怪要作为唯一一个重点宣传。4.故事没讲好，最后结尾真是一言难尽。5.台词不好，有地方会尬，但也没到听不下去。但奈奈的哭喊式台词，迷谷的吐槽，败笔。
        "
看过,2017-08-03 14:44:18,很差,708," 三生三世三D三分桃花
        "
看过,2017-09-03 17:50:58,很差,10," 浪费投影寿命……
        "
看过,2017-09-21 05:39:23,很差,10," 这种天庭杀马特风无论如何忍不了
        "
看过,2017-09-04 18:24:01,很差,6," 原以为此后再无影版《何以笙箫默》，万万没想到，比何以还尴尬的竟然来了呵呵…
        "
看过,2017-09-15 10:21:42,None,0," 杨洋哟
        "
看过,2017-08-03 21:49:43,很差,132," 之前从没看过这个故事。光看这个电影，让我觉得神仙是半点正事没有，特精通一键换装和多方位装X，几生几世都只知道谈情说爱生离死别，打个怪不做功课无脑冲撞，天庭还玩结婚典礼后宫争斗，动辄拿年龄和辈分划分等级的一群低等物种。
        "
看过,2017-08-03 00:25:18,很差,410," 男女主的cp感真心不强，比起情侣更像是姐弟，女主的气场从头到尾压着男主，让人无法入戏。
        "
看过,2017-08-04 22:31:27,很差,155," 如果可以打零颗星，我一定会的。
        "
看过,2017-08-06 18:55:39,较差,14," 男女主都很美，但是电影不美
        "
看过,2017-08-03 22:10:26,很差,157," 难看的说不出话来。。。。。。根本不敢相信有这么难看！本以为可以看脸也能勉强吃个爆米花，结果，你这黄不拉几暗错错的打光！！！缺打光组鸡腿了吗？？？阿里淘宝众筹鸡腿有十几万，没给你们加餐吗？剪辑是不是偷吃打光组鸡腿太多，忙着去厕所，所以特么把剧情1.5倍剪成一坨屎！
        "
看过,2017-08-05 19:34:23,还行,16," 刘亦菲自带仙气，实在太适合演仙女。但是，姑父，还是赵又廷牌的好。至于很多人说烂，我觉得以这个原本故事的档次来说，电影呈现算不错了，电视剧档不喜欢大概都是因为电影版没挖眼睛，觉得不痛快。
        "
看过,2017-08-05 11:07:12,很差,153," 服装师首先枪毙一下
        "
看过,2017-08-06 03:06:56,很差,214," 无法喜欢杨洋的颜 一颦一笑都很作
        "
看过,2017-09-03 13:45:44,较差,3," 哈哈哈哈哈哈，电影篇幅问题剧情肯定和微微一笑一样飞一般快速播的了。特效是真用钱砸出来的，刘亦菲是真仙仙仙美啊。问题是煮个饭拍得跟美食节目一样？那个从红楼梦走出来的杨洋也变了？！
        "
看过,2017-08-04 10:39:52,很差,59," 意淫片，鉴定完毕
        "
看过,2017-08-03 23:28:50,较差,83," 什么j8鬼哦？杨洋的演技是黄晓明手把手教的吧，全片除了我茜和严宽的盛世美颜有点看头，其他全部吐槽都无从下口。故事改得一塌糊涂就算了，如果能稍微有点逻辑和剧情我还能试着接受，但都他妈没有。四大凶兽变一颗大树。折颜变成死娘炮。连一个完整的故事都没讲清楚。一星给我茜一星给严宽，的颜值。
        "
看过,2017-09-04 13:32:05,很差,5," 【D】评分虚高，过誉了
        "
看过,2017-08-09 23:27:12,还行,11," 挺好看的啊，一星都是什么鬼
        "
看过,2017-08-05 00:17:38,很差,74," 我的眼睛，应该还给我了！
        "
看过,2017-08-06 18:20:30,很差,60," 矫揉造作
        "
看过,2017-08-06 19:02:16,较差,49," 2.9星。1.三世浓缩成109分钟，铺垫不够感情进展过快。2.剧版素锦也这么蠢么？要是在甄嬛传里第一集就得死。3.特效不止五毛有九毛。（三打白骨精大概两块五）4.神仙姐姐仙气不再，肉肉的下巴，岁月的痕迹。杨洋相比之下扮相尚可，演技不够，低音炮来凑。5.夜华夫妇乃拉面界高手。6.剧版不会就此封神了吧
        "
看过,2017-08-03 14:28:02,很差,695," 好看 年度最佳 无敌了
        "
看过,2017-08-05 12:08:12,很差,178," 抄袭电影一星都不配。
        "
看过,2017-08-04 11:39:57,推荐,177," 没大家踩得那么烂，也没粉丝吹得那么好。其实看得出主创很想打破传统古装片的局限，搞一个东方魔幻出来。不过造型跟三打一样，创新有的，但观众不一定能吃得下。很多场面很有想象力，大战部分很燃。如果没考过原著或者书，反而能接受这个改编得比较精简的故事。主演完成度不错，看的imax，视觉享受
        "
看过,2017-08-04 22:26:14,很差,35," 赤橙黄绿青蓝紫
        "
看过,2017-08-05 09:10:01,None,147," 我昨天竟然去看了这个史诗级瞎眼大片！！！老身眼瞎了！！！！啊啊
        "
看过,2017-08-03 22:31:44,很差,135," 尬演了都 天仙姐姐发福了哟
        "
看过,2017-08-05 11:02:47,较差,78," 先天不足，对感情着墨太多，架不住剧情，但偏偏观众都知道剧情。于是观影的时候就太过于无聊。生不逢时，前有剧版的成功，影版没能凸显电影的优势，就成了劣势，加之近段时间战狼2的良心之作，让大家对电影有些苛刻了。于是加剧了不满。
        "
看过,2017-08-03 20:19:12,很差,202," 卧槽难看死了 没预告片一半好看 一对比剧真的好看多了 电影根本不知道在讲啥三世连一世都没好好讲完
        "
看过,2017-08-03 21:18:17,很差,102," 杨洋颜值满分，然而电影负分，平均一星。
        "
看过,2017-08-04 10:00:52,很差,153," 我在YouTube上瞥了一眼，我们抛开抄袭不说，这个也太尴尬了。两个人台词功底差不说，导演的跟小学课本剧似的。
        "
看过,2017-08-11 05:25:52,很差,68," 一坨屎真的不用尝了才能说屎难吃！
        "
看过,2017-08-05 11:42:59,很差,114," 😳剧情跟电视剧的比，没有太大的改动，就是刘亦菲的衣服不好看，杨洋的衣服就好看，不过他演技就算了，😊我还是喜欢电视剧版
        "
看过,2017-08-03 12:38:38,很差,725," 尴尬癌，我为什么在这里
        "
看过,2017-09-18 03:01:17,较差,4," 大型快进mv看完了！凤凰和刘亦菲配一脸啊还要那个夜华干嘛？？？如果是讲凤凰和刘亦菲的爱情故事的话我给四星 还有剧里看起来夜华完全就是一个渣男啊还要他干嘛 还是凤凰好 我站凤凰 
        "
看过,2017-08-06 11:35:06,很差,113," 年度最烂史诗抄袭，小鲜肉+热门IP+高片酬+磨皮婚纱摄影=烂片没准了！
        "
看过,2017-08-03 17:07:37,较差,287," 超级难看超级难看超级难看，讲的什么鬼也不知道，不要看不要看不要看，剧情跳跃，服装雷人。一分给特效，一分给杨洋刘亦菲颜值
        "
看过,2017-08-03 15:44:06,很差,460," 杨洋把夜华演成了一个真登徒浪子，前面对白浅不是追求，是骚扰吧。剧情比较幼稚单薄，但特效不错，可惜花花绿绿的造型和配色又很显廉价，婚纱影楼风。
        "
看过,2017-08-05 11:31:15,较差,38," 也是昨天刷的，看朋友圈有人评论这部电影好像被反抄袭的人批评得狗血淋头，好恐怖。不过电影既然上映了，就先抛开抄袭来评价，一分给天仙一分给羊，不能再多了。。。
        "
看过,2017-08-08 11:56:57,很差,121," 我记得央视有个良心栏目，第十放映室，在没停播之前里面说过这样一句中肯的话:中国的电影水准始终停留在这个水平上，很大一部分和观众分不开。看着微博上那些吹捧此片的观众，瞬间感觉烂片市场无休止。
        "
看过,2017-08-06 00:33:27,较差,14," 视效上走得是迪士尼真人童话风，基本上已无仙气了。若不是刘亦菲的鹅蛋脸和杨洋的高冠束发，半点古风都没有。故事不好，讲得也不好，好像那种一男一女的家庭剧，偏偏又要围着表面的柴米油盐闹别扭。刘亦菲演得还不错，她的状态感觉做好演员的时机已经到来。三世情缘的时空把控还算OK。
        "
看过,2017-08-11 07:41:05,很差,70," 比电影更傻逼的是粉丝
        "
看过,2017-08-10 00:24:37,较差,29," 两人生动诠释长得天仙又怎么样？路人好感不错又怎样？还是演烂片。杨洋这么好苗苗的一个人，就眼睁睁变成了第三个黄教主，第二个张翰。直往着耍帅自恋奔去。他的喜爱早就消灭了。真是可惜。两人说话一点古装感都没有，更不要提和剧版比了。拍的什么玩意。（刘亦菲眼睛感觉残了，假睫毛关系？）
        "
看过,2017-08-03 22:51:34,很差,64," 难得看到一部没有任何看点的电影
        "
看过,2017-08-11 04:22:37,很差,66," 为了负责自己的评分我看了枪版......草泥马这特么啥玩意儿！史上最差没有之一，可以吐槽三生三世！妖孽版迪士尼过家家，猥琐拉面师傅夜华，你俩对戏的时候是看谁更尬吗？！特效？你就用绿幕得了呗！抵制抄袭！看得我上火来气！
        "
看过,2017-08-04 10:49:29,None,145," 四海八荒，第一尬片；三生三世，十里拉面。油腻夜华，损煞天仙；一星嫌多，滚粗烂片
        "
看过,2017-08-04 12:49:25,很差,256," 想把杨洋的脸打烂。
        "
看过,2017-08-04 09:09:32,力荐,175," 剧情稍弱，但也不至于看不懂，美轮美奂的画面，男女主角的颜值和演技（并不觉得刘没有演技，杨稍逊之），再怎样不至于只得4.3分，打5星中和下评分~
        "
看过,2017-08-03 20:43:13,很差,276," 服化道特别可怕，每个人穿着十八线县城影楼婚纱乱跑，比西游记里的妖怪还妖怪，还有台词和特效，年度羞耻感一位！看完我手臂青了好几处，为了不让自己尴尬得叫出来！导演完成了一次对<幻城>的伟大致敬，张嘉佳看了都想来一场尬舞比拼！
        "
看过,2017-08-04 08:38:06,很差,216," 老天是公平的，它给了刘亦菲很美很美的颜，给了杨洋很帅很帅的脸，同时也给了他们很臭很臭的演技（居然删我评论，那我就再强调一遍）
        "
看过,2017-08-06 22:09:51,还行,37," 作为一个一点都不知道剧情的观众来说，我倒觉得还不错。起码剧情圆的蛮圆满的，而且这特效绝对是五元级别的，比长城强。
        "
看过,2017-08-03 08:58:06,很差,693," 垃圾电影
        "
看过,2017-08-03 17:10:13,较差,259," 我竟然没有中途离场！别的不说，如果能把用在电脑特效和服装的钱分点给编剧和配乐多好，至少不会这么违和了。
        "
看过,2017-08-03 16:07:00,较差,143," 哎呀要怀着一星的心态看，然后发现cg还是过得去的，你看就比期望值高了一星，美滋滋。反正不当电影看
        "
看过,2017-08-03 07:49:16,很差,732," 龙比演员更有戏系列，呵呵
        "
看过,2017-08-03 10:46:26,很差,1090," 瞎拍瞎演。
        "
看过,2017-08-03 20:07:39,较差,251," 3D动物世界 真正的尬
        "
看过,2017-08-04 02:46:40,很差,370," 杨洋太装了，电视剧都够烂了，想不到电影更烂。
        "
看过,2017-08-03 20:56:54,很差,277," 看完电影，简直想给电视剧打满分。相比杨洋，赵又廷简直完美的闪闪发光！看到折颜一出场的宝蓝色鸡冠子我就惊呆了，仿佛在看于妈的雷剧，以为自己心脏已经足够强硬了，没想到后来刘亦菲的粉红色门帘子才真正给我整懵逼了。想让他俩穿这一身往钟上一站，跟擎苍玄女斗个舞。
        "
看过,2017-08-03 18:00:27,很差,385," 太可怕了太可怕了我可以理解发抽奖微博求大家别看电影的博主们了
        "
看过,2017-08-04 22:00:30,较差,80," 全程震惊脸，不夸张。因为我对网络小说和电视剧都隔离的很彻底，陪妹子来之前完全不知道剧情。然后电影看完了也是一头雾水。其他人的吐槽很详尽了不想多说。怎么港，我对妹子是真爱。妹子对杨洋是真爱。
        "
看过,2017-08-03 20:58:37,还行,75," 刘亦菲杨洋个人时装秀 刘亦菲全程婚纱 可是为什么不画口红 为什么折颜是一位妖娆大叔（是的 我满足了guilty pleasure
        "
看过,2017-08-03 18:58:35,很差,273," 刘亦菲好看，全片最喜欢的是妖们化为原型的那段。抄袭剧情不做评论，画面不错，3d特效约等于没有。提前离场的人蛮多。
        "
看过,2017-09-17 02:10:16,很差,7," 看完居然觉得拉面那段没有想象中尬 因为整部电影比拉面还要尬的地方太多了
        "
看过,2017-08-09 14:07:24,很差,60," 我没看，我特么就是想打一分，为中国电影事业做贡献。就是这种智障片子太多，才造就了那么多脑子有水审美偏差的粉丝。
        "
看过,2017-08-04 21:09:13,很差,275," 难看到令人发指。台词演技都尬到爆炸。没想到杨幂居然能比刘亦菲演技好。
        "
看过,2017-09-05 08:28:04,较差,5," 1.我就是这么恶趣味，看烂片然后欢乐吐槽；2.全景动画和不超过7个主要角色也叫斥巨资了？3.刘天仙胖了，披肩长发，连个发型都没有也是醉了，几场声嘶力竭的悲痛戏我觉得她嗓子肯定喊哑了，杨洋俨然一个移动精美雕塑，两人都自顾不暇的演技真是尴尬至极；4.罗晋哪里老凤凰分明一只娘炮花鹦鹉……
        "
看过,2017-08-03 15:58:59,很差,653," 能不能有点演技再来当演员
        "
看过,2017-08-05 11:21:55,很差,43,
看过,2017-08-03 20:44:52,较差,130," 这电影是给电视迷看的吧 这狗屎一样的剪辑傻逼得让人看不懂到底说了什么鬼 配上莫名其妙乱糟糟的打斗不伦不类的笑点 就算是华美服饰布景和美轮美奂的特技也阻止不了一往无前的扑街 更别说有气无力的女主和演技油腻生硬的杨洋了。唯一收获应该是因为沟 我终于get到了刘亦菲一丝丝的美了
        "
看过,2017-08-05 10:34:55,很差,94," [2017.8.3 SFC宝山]你们 到底在纠缠什么！这些魂啊魄啊几万年几世到底怎么乱揉在一起的！ 仙女 你的妆面为什么还没有杨洋干净！（再也不为刘亦菲的颜乱看电影！
        "
看过,2017-08-13 20:43:13,很差,36," 电影院的座位很舒服，墙面的吸音板的颜色不好看，地面是地胶地面，台阶部分是地毯，但是台阶没做led回光，可能会影响观众安全，影院装修风格整体偏老气，可能不大适合年轻观众。
        "
看过,2017-09-17 21:50:25,很差,4," 每个月都忘了取消爱奇艺会员的自动续费……刚才点开看了一眼这个电影……真的是惊天地泣鬼神的烂……感觉看下去的动力就是想知道后面还能烂成什么样
        "
看过,2017-08-05 10:49:24,很差,174," 打个一星聊表敬意
        "
看过,2017-08-05 11:02:41,很差,159," 说什么好呢～
        "
看过,2017-08-04 13:51:45,None,111," 烂片的唯一作用就是看影评搜集表情包
        "
看过,2017-08-03 18:25:36,很差,26," 开机的时候我就知道不会好，但真是没想到烂成这样..
        "
看过,2017-08-05 12:09:35,很差,99," 特效挺好的，ymls辛苦了
        "
看过,2017-08-06 19:45:26,较差,28," 朋友送一张见面会第一排 吐槽满满 很怕被粉丝暴打
        "
看过,2017-08-03 15:56:51,很差,737," 我为什么要来看这个鬼东西...为什么没有零星可以给...这是个电影吗？什么乱七八糟的鬼玩意儿...
        "
看过,2017-08-05 11:04:45,很差,245," 剧情？不存在的。演技？不存在的。拜托粉丝不要刷屏了好吗！抄袭可耻！
        "
看过,2017-09-12 13:10:34,很差,5," 边打扫卫生边看了，一开始迪士尼味道。总之，叙事，演技，台词，都没在线。就连刘亦菲的颜，因为一直涂浅色口红，都下线了。
        "
看过,2017-08-05 11:25:40,很差,47," 人美没用，审美啊主要是审美。
        "
看过,2017-09-09 22:01:27,较差,4," 1.编剧是赶着去哪里吗？我觉得剪辑也是够厉害的了，30集压缩成100分钟…2. 拉面不要太好笑...3.折颜上神真的好像一只公孔雀 4.演技实在有点捉急…忍不住真的要说大幂幂还是有演技的，杨洋和赵又廷就更不用比较了…
        "
看过,2017-08-05 21:10:04,None,67," 所有看过的影片中的最烂，没有之一，不想打星星
        "
看过,2017-08-04 09:54:32,还行,76," 至少也是三分吧，摄影师转行做导演成功的不多，至少比《钟馗伏魔》的鲍德熹要强啊，也许因为此片比彼片更舍得砸钱！
        "
看过,2017-08-04 02:04:43,很差,273," 不能接受我身边有个隐藏羊毛 她说没人陪我也就答应跟她去看了 结果她全程激情尬吹yy……我中途去卫生间刷了20分钟微博👋🏻其实有些场景做的还是挺好看的 所以一星👌🏻
        "
看过,2017-08-05 10:52:40,很差,127," 六六六
        "
看过,2017-08-08 13:46:16,很差,77," 我就看你们脑残粉不顺眼，来踩踩
        "
看过,2017-08-05 10:43:50,很差,170," 感谢热搜，让我想起来忘了评分。
其实你们都错了，这是部喜剧。

        "
看过,2017-08-03 21:09:20,还行,192," 在视觉上是电视剧的高配版，但情节上却薄弱许多。需要先看过电视剧，否则会不明就里。
        "
看过,2017-08-03 21:32:49,很差,127," 《三生三世十里桃花》3D：痴缠了三辈子只为搞清“你爱的是不是我”这个无解的问题，而模棱两可的结尾也惹了原作粉。当剧中人总也没有观众聪明时，电影就只担负起一种感性作用了：给妹子们花痴用。不管是雷人、荒谬还是肉麻，娱乐一下倒也无妨。音乐还不错，可这种电视剧级别的特效就别拿来做IMAX了。★
        "
看过,2017-12-18 09:09:53,很差,0," 崩溃
        "
看过,2017-08-03 11:35:59,很差,669," 廉价。特效一直是中国电影的短板。仙侠类作品是很有中国文化元素和审美形态的类型片，目前为止没有看到大荧幕上的满意之作，何况这部剧。
        "
